SQLDATE,date,Actor1Name,Actor1CountryCode,EventCode,EventLabel,QuadClass,GoldsteinScale,NumMentions,NumArticles,AvgTone,ActionGeo_FullName,ActionGeo_Lat,ActionGeo_Long,SourceDomain,GKG_Themes,GKG_Persons,GKG_Organizations,GKG_Locations,GKG_V2Tone,GKG_SharingImage,GKG_DocId,QuadLabel,IsConflict,IsNegative,MediaWeight,IsNorthBenin,ZoneBenin,DepartementBenin,SourceRegion,GoldsteinNorm,ToneNorm,month,ToneCategory,GoldsteinBin
20251121,2025-11-21,Gouvernement,BN,100,Demande,1,-1.98,7,6,5.02,Cotonou,6.3654,2.4183,apanews.net,ECONOMY;PROTEST;CORRUPTION,Paul Biya,,"Cotonou, Benin","5.02,5.02,0.0,5.02,1.49,509",,20251121000000-apanews_net-BN-06191,Cooperation verbale,0,0,42,0,Sud,Littoral,Afrique,0.401,0.6255,2025-11,Tres positif,Leg. negatif
20250403,2025-04-03,Parti politique,BN,120,Menace,3,-6.68,7,12,-3.6,Parakou,9.337,2.6282,matinlibre.com,RELIGION;POLITICAL_VIOLENCE;ENVIRONMENT,Mahamadou Issoufou,ONU,"Parakou, Benin","-3.6,0.0,3.6,3.6,0.72,103",https://www.bbc.com/img/default.jpg,20250403000000-matinlibre_com-BN-06192,Conflit verbal,1,1,84,1,Nord,Borgou,Benin,0.166,0.41,2025-04,Negatif,Destabilisant
20250918,2025-09-18,Gouvernement,BN,145,Manifestation/revolte,4,-4.26,5,6,-0.33,Kandi,11.1342,2.9394,apanews.net,MILITARY,Lionel Zinsou,ONU;FMI;Banque Mondiale,"Kandi, Benin","-0.33,0.0,0.33,0.33,1.94,127",https://www.bbc.com/img/default.jpg,20250918000000-apanews_net-BN-06193,Conflit materiel,1,1,30,1,Nord,Alibori,Afrique,0.287,0.4918,2025-09,Neutre,Destabilisant
20251025,2025-10-25,Police,FR,110,Rejet/opposition,3,-3.0,14,2,-6.05,Cotonou,6.3654,2.4183,lanouvelletribune.bj,DIPLOMACY;HUMAN_RIGHTS,,PNUD;FMI;Assemblee Nationale,"Cotonou, Benin","-6.05,0.0,6.05,6.05,0.93,624",https://www.rfi.fr/img/placeholder.jpg,20251025000000-lanouvelletribune_bj-BN-06194,Conflit verbal,1,1,28,0,Sud,Littoral,Benin,0.35,0.3488,2025-10,Tres negatif,Leg. negatif
20250117,2025-01-17,Medias,BN,020,Appel action,1,0.67,5,3,-3.12,Cotonou,6.3654,2.4183,beninwebtv.com,ECONOMY,Thomas Boni Yayi;Patrice Talon,Assemblee Nationale;PNUD,"Cotonou, Benin","-3.12,0.0,3.12,3.12,0.61,293",,20250117000000-beninwebtv_com-BN-06195,Cooperation verbale,0,1,15,0,Sud,Littoral,Benin,0.5335,0.422,2025-01,Negatif,Neutre
20250421,2025-04-21,Parti politique,BN,036,Critique politique,1,2.12,14,2,0.85,Cotonou,6.3654,2.4183,fraternite.bj,RELIGION;EDUCATION;HUMAN_RIGHTS,Abdoulaye Bio Tchane;Macky Sall,PNUD;UNICEF,"Cotonou, Benin","0.85,0.85,0.0,0.85,1.53,591",https://www.bbc.com/img/default.jpg,20250421000000-fraternite_bj-BN-06196,Cooperation verbale,0,0,28,0,Sud,Littoral,Benin,0.606,0.5212,2025-04,Neutre,Neutre
20251124,2025-11-24,Parti politique,BN,130,Protestation,3,-5.87,2,3,-4.76,Natitingou,10.3081,1.3784,beninwebtv.com,TERRORISM;HUMAN_RIGHTS;CORRUPTION;HEALTH,Mahamadou Issoufou;Paul Biya,,"Natitingou, Benin","-4.76,0.0,4.76,4.76,0.51,51",,20251124000000-beninwebtv_com-BN-06197,Conflit verbal,1,1,6,1,Nord,Atacora,Benin,0.2065,0.381,2025-11,Negatif,Destabilisant
20251226,2025-12-26,Diplomate,GH,036,Critique politique,1,2.92,12,2,-0.78,Bohicon,7.1824,2.066,bbc.com,EDUCATION;CORRUPTION;PROTEST,Abdoulaye Bio Tchane;Alassane Ouattara,ONU,"Bohicon, Benin","-0.78,0.0,0.78,0.78,0.9,449",,20251226000000-bbc_com-BN-06198,Cooperation verbale,0,1,24,0,Centre,Zou,International,0.646,0.4805,2025-12,Neutre,Neutre
20250404,2025-04-04,Gouvernement,BN,010,Declaration publique,1,5.48,14,2,-0.16,Parakou,9.337,2.6282,lanouvelletribune.bj,ELECTIONS;POLITICAL_VIOLENCE,,ONU;Union Africaine;Gouvernement Beninois,"Parakou, Benin","-0.16,0.0,0.16,0.16,0.15,706",https://www.rfi.fr/img/placeholder.jpg,20250404000000-lanouvelletribune_bj-BN-06199,Cooperation verbale,0,1,28,1,Nord,Borgou,Benin,0.774,0.496,2025-04,Neutre,Stabilisant
20250110,2025-01-10,Gouvernement,BN,110,Rejet/opposition,3,-8.55,6,2,-8.55,Parakou,9.337,2.6282,fraternite.bj,DIPLOMACY,Patrice Talon;Lionel Zinsou,,"Parakou, Benin","-8.55,0.0,8.55,8.55,1.92,402",,20250110000000-fraternite_bj-BN-06200,Conflit verbal,1,1,12,1,Nord,Borgou,Benin,0.0725,0.2862,2025-01,Tres negatif,Tres destabilisant
20250731,2025-07-31,Militaire,BN,050,Appel cooperation,1,2.73,9,1,1.65,Ouidah,6.36,2.0852,lanouvelletribune.bj,,Thomas Boni Yayi,CEDEAO;Gouvernement Beninois;UNICEF,"Ouidah, Benin","1.65,1.65,0.0,1.65,1.16,94",,20250731000000-lanouvelletribune_bj-BN-06201,Cooperation verbale,0,0,9,0,Sud,Atlantique,Benin,0.6365,0.5412,2025-07,Neutre,Neutre
20250825,2025-08-25,Militaire,BN,145,Manifestation/revolte,4,-0.6,9,1,-5.9,Natitingou,10.3081,1.3784,beninwebtv.com,ECONOMY;POLITICAL_VIOLENCE,Thomas Boni Yayi,Banque Mondiale;ONU;OMS,"Natitingou, Benin","-5.9,0.0,5.9,5.9,0.86,499",,20250825000000-beninwebtv_com-BN-06202,Conflit materiel,1,1,9,1,Nord,Atacora,Benin,0.47,0.3525,2025-08,Tres negatif,Leg. negatif
20250911,2025-09-11,Medias,US,100,Demande,1,-1.1,13,3,-1.21,Kandi,11.1342,2.9394,beninwebtv.com,ELECTIONS;DEMOCRACY;PROTEST;ENVIRONMENT,Patrice Talon;Paul Biya,Gouvernement Beninois;Banque Mondiale,"Kandi, Benin","-1.21,0.0,1.21,1.21,0.26,469",,20250911000000-beninwebtv_com-BN-06203,Cooperation verbale,0,1,39,1,Nord,Alibori,Benin,0.445,0.4698,2025-09,Neutre,Leg. negatif
20250116,2025-01-16,Gouvernement,US,010,Declaration publique,1,2.29,13,7,0.25,Kandi,11.1342,2.9394,lanouvelletribune.bj,EDUCATION,,Banque Mondiale;FMI;Gouvernement Beninois,"Kandi, Benin","0.25,0.25,0.0,0.25,0.85,217",https://www.rfi.fr/img/placeholder.jpg,20250116000000-lanouvelletribune_bj-BN-06204,Cooperation verbale,0,0,91,1,Nord,Alibori,Benin,0.6145,0.5062,2025-01,Neutre,Neutre
20250524,2025-05-24,Diplomate,BN,170,Coercition,4,-4.06,8,9,-7.42,Abomey-Calavi,6.4484,2.3552,apanews.net,,Thomas Boni Yayi;Paul Biya,,"Abomey-Calavi, Benin","-7.42,0.0,7.42,7.42,1.81,555",,20250524000000-apanews_net-BN-06205,Conflit materiel,1,1,72,0,Sud,Atlantique,Afrique,0.297,0.3145,2025-05,Tres negatif,Destabilisant
20250211,2025-02-11,Syndicat,GH,036,Critique politique,1,3.33,7,5,2.2,Parakou,9.337,2.6282,lanouvelletribune.bj,EDUCATION;PROTEST;ECONOMY,Patrice Talon;Macky Sall,Gouvernement Beninois,"Parakou, Benin","2.2,2.2,0.0,2.2,0.49,131",https://www.bbc.com/img/default.jpg,20250211000000-lanouvelletribune_bj-BN-06206,Cooperation verbale,0,0,35,1,Nord,Borgou,Benin,0.6665,0.555,2025-02,Positif,Stabilisant
20250103,2025-01-03,Medias,BN,040,Consultation diplomatique,1,2.61,6,3,3.13,Lokossa,6.6392,1.7153,lanouvelletribune.bj,DEMOCRACY,Lionel Zinsou;Macky Sall,Assemblee Nationale;PNUD;Banque Mondiale,"Lokossa, Benin","3.13,3.13,0.0,3.13,1.22,635",,20250103000000-lanouvelletribune_bj-BN-06207,Cooperation verbale,0,0,18,0,Sud,Mono,Benin,0.6305,0.5782,2025-01,Positif,Neutre
20250605,2025-06-05,Parti politique,BN,050,Appel cooperation,1,2.54,5,5,2.48,Abomey,7.1856,1.9861,matinlibre.com,ENVIRONMENT;EDUCATION,,Union Africaine;FMI,"Abomey, Benin","2.48,2.48,0.0,2.48,0.55,595",,20250605000000-matinlibre_com-BN-06208,Cooperation verbale,0,0,25,0,Centre,Zou,Benin,0.627,0.562,2025-06,Positif,Neutre
20250622,2025-06-22,Institution internationale,BN,010,Declaration publique,1,4.27,5,8,-0.22,Cotonou,6.3654,2.4183,24haubenin.com,TERRORISM;POLITICAL_VIOLENCE,Abdoulaye Bio Tchane,ONU;Gouvernement Beninois,"Cotonou, Benin","-0.22,0.0,0.22,0.22,0.02,429",,20250622000000-24haubenin_com-BN-06209,Cooperation verbale,0,1,40,0,Sud,Littoral,Benin,0.7135,0.4945,2025-06,Neutre,Stabilisant
20250124,2025-01-24,Parti politique,BN,060,Cooperation materielle,2,1.48,8,8,3.65,Cotonou,6.3654,2.4183,lanouvelletribune.bj,CORRUPTION;ECONOMY,Mahamadou Issoufou;Thomas Boni Yayi,Banque Mondiale;UNICEF,"Cotonou, Benin","3.65,3.65,0.0,3.65,0.28,225",https://www.rfi.fr/img/placeholder.jpg,20250124000000-lanouvelletribune_bj-BN-06210,Cooperation materielle,0,0,64,0,Sud,Littoral,Benin,0.574,0.5912,2025-01,Positif,Neutre
20251002,2025-10-02,Syndicat,BN,010,Declaration publique,1,3.68,4,6,0.28,Djougou,9.7082,1.6599,24haubenin.com,ELECTIONS;EDUCATION,,,"Djougou, Benin","0.28,0.28,0.0,0.28,1.62,477",https://www.rfi.fr/img/placeholder.jpg,20251002000000-24haubenin_com-BN-06211,Cooperation verbale,0,0,24,1,Nord,Donga,Benin,0.684,0.507,2025-10,Neutre,Stabilisant
20250316,2025-03-16,Syndicat,US,040,Consultation diplomatique,1,4.58,7,3,2.47,Cotonou,6.3654,2.4183,24haubenin.com,MILITARY,Lionel Zinsou;Macky Sall,PNUD;Assemblee Nationale,"Cotonou, Benin","2.47,2.47,0.0,2.47,1.83,442",,20250316000000-24haubenin_com-BN-06212,Cooperation verbale,0,0,21,0,Sud,Littoral,Benin,0.729,0.5618,2025-03,Positif,Stabilisant
20250209,2025-02-09,Gouvernement,BN,040,Consultation diplomatique,1,0.89,9,5,-1.64,Ouidah,6.36,2.0852,beninwebtv.com,,Abdoulaye Bio Tchane,OMS,"Ouidah, Benin","-1.64,0.0,1.64,1.64,0.88,752",,20250209000000-beninwebtv_com-BN-06213,Cooperation verbale,0,1,45,0,Sud,Atlantique,Benin,0.5445,0.459,2025-02,Neutre,Neutre
20251029,2025-10-29,Citoyen,TG,120,Menace,3,-2.64,19,7,-8.4,Porto-Novo,6.4969,2.6289,fraternite.bj,DEMOCRACY;RELIGION,Lionel Zinsou;Paul Biya,UNICEF;CEDEAO,"Porto-Novo, Benin","-8.4,0.0,8.4,8.4,1.71,597",https://www.bbc.com/img/default.jpg,20251029000000-fraternite_bj-BN-06214,Conflit verbal,1,1,133,0,Sud,Oueme,Benin,0.368,0.29,2025-10,Tres negatif,Leg. negatif
20250209,2025-02-09,Medias,BN,120,Menace,3,-1.67,4,1,-4.24,Cotonou,6.3654,2.4183,24haubenin.com,MILITARY;ECONOMY,Patrice Talon,,"Cotonou, Benin","-4.24,0.0,4.24,4.24,0.78,538",https://www.bbc.com/img/default.jpg,20250209000000-24haubenin_com-BN-06215,Conflit verbal,1,1,4,0,Sud,Littoral,Benin,0.4165,0.394,2025-02,Negatif,Leg. negatif
20250303,2025-03-03,Medias,BN,020,Appel action,1,-0.71,15,4,2.06,Cotonou,6.3654,2.4183,bbc.com,EDUCATION;ENVIRONMENT;CORRUPTION,,OMS;CEDEAO,"Cotonou, Benin","2.06,2.06,0.0,2.06,1.69,125",,20250303000000-bbc_com-BN-06216,Cooperation verbale,0,0,60,0,Sud,Littoral,International,0.4645,0.5515,2025-03,Positif,Leg. negatif
20250826,2025-08-26,Police,BN,040,Consultation diplomatique,1,5.69,2,6,-0.24,Cotonou,6.3654,2.4183,beninwebtv.com,ECONOMY,,Assemblee Nationale;UNICEF;OMS,"Cotonou, Benin","-0.24,0.0,0.24,0.24,0.56,560",,20250826000000-beninwebtv_com-BN-06217,Cooperation verbale,0,1,12,0,Sud,Littoral,Benin,0.7845,0.494,2025-08,Neutre,Stabilisant
20250902,2025-09-02,Parti politique,BN,040,Consultation diplomatique,1,8.37,7,6,3.16,Cotonou,6.3654,2.4183,rfi.fr,POLITICAL_VIOLENCE;MILITARY;ECONOMY,Macky Sall;Lionel Zinsou,Banque Mondiale;FMI;Union Africaine,"Cotonou, Benin","3.16,3.16,0.0,3.16,1.88,425",,20250902000000-rfi_fr-BN-06218,Cooperation verbale,0,0,42,0,Sud,Littoral,International,0.9185,0.579,2025-09,Positif,Tres stabilisant
20250118,2025-01-18,Gouvernement,BN,020,Appel action,1,2.42,12,1,-0.14,Parakou,9.337,2.6282,apanews.net,ENVIRONMENT;TERRORISM;CORRUPTION;DIPLOMACY,,PNUD;Union Africaine;Banque Mondiale,"Parakou, Benin","-0.14,0.0,0.14,0.14,1.14,724",,20250118000000-apanews_net-BN-06219,Cooperation verbale,0,1,12,1,Nord,Borgou,Afrique,0.621,0.4965,2025-01,Neutre,Neutre
20250520,2025-05-20,Syndicat,BN,120,Menace,3,-5.82,10,3,-0.91,Bohicon,7.1824,2.066,fraternite.bj,HEALTH;ELECTIONS;POLITICAL_VIOLENCE;DIPLOMACY,,,"Bohicon, Benin","-0.91,0.0,0.91,0.91,0.13,737",,20250520000000-fraternite_bj-BN-06220,Conflit verbal,1,1,30,0,Centre,Zou,Benin,0.209,0.4772,2025-05,Neutre,Destabilisant
20250323,2025-03-23,Diplomate,BN,110,Rejet/opposition,3,-4.57,3,4,-1.49,Malanville,11.8683,3.3836,lanouvelletribune.bj,POLITICAL_VIOLENCE;DEMOCRACY;PROTEST;CORRUPTION,,Gouvernement Beninois,"Malanville, Benin","-1.49,0.0,1.49,1.49,0.41,215",https://www.bbc.com/img/default.jpg,20250323000000-lanouvelletribune_bj-BN-06221,Conflit verbal,1,1,12,1,Nord,Alibori,Benin,0.2715,0.4628,2025-03,Neutre,Destabilisant
20250708,2025-07-08,Militaire,BN,020,Appel action,1,3.2,10,1,-0.71,Porto-Novo,6.4969,2.6289,matinlibre.com,,,,"Porto-Novo, Benin","-0.71,0.0,0.71,0.71,0.76,150",https://www.rfi.fr/img/placeholder.jpg,20250708000000-matinlibre_com-BN-06222,Cooperation verbale,0,1,10,0,Sud,Oueme,Benin,0.66,0.4822,2025-07,Neutre,Stabilisant
20250418,2025-04-18,Syndicat,FR,040,Consultation diplomatique,1,0.49,8,2,3.77,Parakou,9.337,2.6282,24haubenin.com,ELECTIONS;DIPLOMACY,,UNICEF,"Parakou, Benin","3.77,3.77,0.0,3.77,1.71,135",,20250418000000-24haubenin_com-BN-06223,Cooperation verbale,0,0,16,1,Nord,Borgou,Benin,0.5245,0.5942,2025-04,Positif,Neutre
20250822,2025-08-22,Medias,BN,010,Declaration publique,1,0.24,2,11,1.21,Parakou,9.337,2.6282,24haubenin.com,MILITARY;ENVIRONMENT;ECONOMY,Lionel Zinsou,Assemblee Nationale;OMS;ONU,"Parakou, Benin","1.21,1.21,0.0,1.21,0.75,723",https://www.rfi.fr/img/placeholder.jpg,20250822000000-24haubenin_com-BN-06224,Cooperation verbale,0,0,22,1,Nord,Borgou,Benin,0.512,0.5302,2025-08,Neutre,Neutre
20250925,2025-09-25,Gouvernement,BN,100,Demande,1,3.64,9,2,3.41,Parakou,9.337,2.6282,fraternite.bj,DEVELOPMENT;DIPLOMACY,Abdoulaye Bio Tchane;Patrice Talon,OMS;CEDEAO,"Parakou, Benin","3.41,3.41,0.0,3.41,1.45,387",,20250925000000-fraternite_bj-BN-06225,Cooperation verbale,0,0,18,1,Nord,Borgou,Benin,0.682,0.5853,2025-09,Positif,Stabilisant
20250414,2025-04-14,Gouvernement,GH,010,Declaration publique,1,2.77,14,2,-0.16,Parakou,9.337,2.6282,apanews.net,ECONOMY,,UNICEF,"Parakou, Benin","-0.16,0.0,0.16,0.16,1.04,131",,20250414000000-apanews_net-BN-06226,Cooperation verbale,0,1,28,1,Nord,Borgou,Afrique,0.6385,0.496,2025-04,Neutre,Neutre
20250514,2025-05-14,Medias,US,180,Attaque,4,-2.58,6,3,-4.05,Cotonou,6.3654,2.4183,fraternite.bj,ECONOMY,Thomas Boni Yayi;Patrice Talon,PNUD,"Cotonou, Benin","-4.05,0.0,4.05,4.05,0.75,216",,20250514000000-fraternite_bj-BN-06227,Conflit materiel,1,1,18,0,Sud,Littoral,Benin,0.371,0.3988,2025-05,Negatif,Leg. negatif
20251210,2025-12-10,Medias,BN,120,Menace,3,-5.83,13,4,-7.46,Cotonou,6.3654,2.4183,24haubenin.com,DEMOCRACY;CORRUPTION,Patrice Talon;Mahamadou Issoufou,Union Africaine,"Cotonou, Benin","-7.46,0.0,7.46,7.46,1.96,685",,20251210000000-24haubenin_com-BN-06228,Conflit verbal,1,1,52,0,Sud,Littoral,Benin,0.2085,0.3135,2025-12,Tres negatif,Destabilisant
20250202,2025-02-02,Parti politique,BN,040,Consultation diplomatique,1,-0.44,5,9,1.12,Cotonou,6.3654,2.4183,rfi.fr,MILITARY;CORRUPTION,Lionel Zinsou,Banque Mondiale;Gouvernement Beninois;Assemblee Nationale,"Cotonou, Benin","1.12,1.12,0.0,1.12,1.7,480",https://www.bbc.com/img/default.jpg,20250202000000-rfi_fr-BN-06229,Cooperation verbale,0,0,45,0,Sud,Littoral,International,0.478,0.528,2025-02,Neutre,Leg. negatif
20250825,2025-08-25,Gouvernement,GH,070,Aide/assistance,2,0.45,5,5,-3.59,Cotonou,6.3654,2.4183,rfi.fr,TERRORISM;EDUCATION;DEVELOPMENT,,Gouvernement Beninois;Assemblee Nationale,"Cotonou, Benin","-3.59,0.0,3.59,3.59,1.12,609",,20250825000000-rfi_fr-BN-06230,Cooperation materielle,0,1,25,0,Sud,Littoral,International,0.5225,0.4102,2025-08,Negatif,Neutre
20251202,2025-12-02,Gouvernement,BN,145,Manifestation/revolte,4,-1.43,6,6,-9.97,Bohicon,7.1824,2.066,24haubenin.com,,Patrice Talon,Gouvernement Beninois;Banque Mondiale;UNICEF,"Bohicon, Benin","-9.97,0.0,9.97,9.97,0.32,565",https://www.rfi.fr/img/placeholder.jpg,20251202000000-24haubenin_com-BN-06231,Conflit materiel,1,1,36,0,Centre,Zou,Benin,0.4285,0.2507,2025-12,Tres negatif,Leg. negatif
20250627,2025-06-27,Parti politique,BN,060,Cooperation materielle,2,2.43,5,3,3.7,Cotonou,6.3654,2.4183,24haubenin.com,POLITICAL_VIOLENCE;ENVIRONMENT;HUMAN_RIGHTS;MILITARY,Lionel Zinsou,Assemblee Nationale,"Cotonou, Benin","3.7,3.7,0.0,3.7,1.87,489",,20250627000000-24haubenin_com-BN-06232,Cooperation materielle,0,0,15,0,Sud,Littoral,Benin,0.6215,0.5925,2025-06,Positif,Neutre
20250112,2025-01-12,Militaire,BN,020,Appel action,1,1.75,7,4,0.13,Ouidah,6.36,2.0852,matinlibre.com,EDUCATION;DEMOCRACY;TERRORISM,Lionel Zinsou,,"Ouidah, Benin","0.13,0.13,0.0,0.13,0.94,349",https://www.rfi.fr/img/placeholder.jpg,20250112000000-matinlibre_com-BN-06233,Cooperation verbale,0,0,28,0,Sud,Atlantique,Benin,0.5875,0.5032,2025-01,Neutre,Neutre
20251217,2025-12-17,Diplomate,FR,040,Consultation diplomatique,1,1.09,11,5,-3.1,Abomey,7.1856,1.9861,matinlibre.com,DEVELOPMENT;MILITARY;PROTEST;HUMAN_RIGHTS,Abdoulaye Bio Tchane;Paul Biya,UNICEF,"Abomey, Benin","-3.1,0.0,3.1,3.1,1.16,156",,20251217000000-matinlibre_com-BN-06234,Cooperation verbale,0,1,55,0,Centre,Zou,Benin,0.5545,0.4225,2025-12,Negatif,Neutre
20250817,2025-08-17,Parti politique,GH,130,Protestation,3,-3.14,6,3,-5.53,Malanville,11.8683,3.3836,beninwebtv.com,ELECTIONS;HEALTH,,Union Africaine,"Malanville, Benin","-5.53,0.0,5.53,5.53,1.8,631",,20250817000000-beninwebtv_com-BN-06235,Conflit verbal,1,1,18,1,Nord,Alibori,Benin,0.343,0.3617,2025-08,Tres negatif,Destabilisant
20251105,2025-11-05,Parti politique,GH,100,Demande,1,3.35,1,9,3.15,Abomey,7.1856,1.9861,lanouvelletribune.bj,POLITICAL_VIOLENCE;HUMAN_RIGHTS;DEVELOPMENT,Lionel Zinsou,ONU,"Abomey, Benin","3.15,3.15,0.0,3.15,0.87,301",,20251105000000-lanouvelletribune_bj-BN-06236,Cooperation verbale,0,0,9,0,Centre,Zou,Benin,0.6675,0.5788,2025-11,Positif,Stabilisant
20250926,2025-09-26,Citoyen,US,100,Demande,1,1.64,10,2,-1.19,Cotonou,6.3654,2.4183,rfi.fr,,,,"Cotonou, Benin","-1.19,0.0,1.19,1.19,0.18,127",,20250926000000-rfi_fr-BN-06237,Cooperation verbale,0,1,20,0,Sud,Littoral,International,0.582,0.4702,2025-09,Neutre,Neutre
20251224,2025-12-24,Gouvernement,BN,140,Refus cooperation,3,-0.61,7,3,0.07,Parakou,9.337,2.6282,fraternite.bj,ENVIRONMENT;RELIGION,,,"Parakou, Benin","0.07,0.07,0.0,0.07,0.15,494",,20251224000000-fraternite_bj-BN-06238,Conflit verbal,1,0,21,1,Nord,Borgou,Benin,0.4695,0.5018,2025-12,Neutre,Leg. negatif
20250511,2025-05-11,Gouvernement,BN,140,Refus cooperation,3,-4.1,6,5,2.5,Cotonou,6.3654,2.4183,lanouvelletribune.bj,ECONOMY;HEALTH,,UNICEF;Banque Mondiale,"Cotonou, Benin","2.5,2.5,0.0,2.5,0.68,397",https://www.bbc.com/img/default.jpg,20250511000000-lanouvelletribune_bj-BN-06239,Conflit verbal,1,0,30,0,Sud,Littoral,Benin,0.295,0.5625,2025-05,Positif,Destabilisant
20250906,2025-09-06,Militaire,BN,145,Manifestation/revolte,4,-2.1,3,2,0.93,Kandi,11.1342,2.9394,beninwebtv.com,HUMAN_RIGHTS;DEMOCRACY;ELECTIONS;ENVIRONMENT,Paul Biya;Mahamadou Issoufou,Union Africaine;PNUD;OMS,"Kandi, Benin","0.93,0.93,0.0,0.93,0.48,237",,20250906000000-beninwebtv_com-BN-06240,Conflit materiel,1,0,6,1,Nord,Alibori,Benin,0.395,0.5232,2025-09,Neutre,Leg. negatif
20250227,2025-02-27,Police,BN,010,Declaration publique,1,4.14,4,1,-0.14,Ouidah,6.36,2.0852,apanews.net,TERRORISM;HUMAN_RIGHTS;ELECTIONS,Lionel Zinsou;Alassane Ouattara,UNICEF;Assemblee Nationale;Union Africaine,"Ouidah, Benin","-0.14,0.0,0.14,0.14,0.04,544",https://www.bbc.com/img/default.jpg,20250227000000-apanews_net-BN-06241,Cooperation verbale,0,1,4,0,Sud,Atlantique,Afrique,0.707,0.4965,2025-02,Neutre,Stabilisant
20250104,2025-01-04,Gouvernement,GH,060,Cooperation materielle,2,0.66,7,1,-2.9,Lokossa,6.6392,1.7153,lanouvelletribune.bj,ECONOMY,Mahamadou Issoufou,Gouvernement Beninois;OMS;PNUD,"Lokossa, Benin","-2.9,0.0,2.9,2.9,1.15,555",,20250104000000-lanouvelletribune_bj-BN-06242,Cooperation materielle,0,1,7,0,Sud,Mono,Benin,0.533,0.4275,2025-01,Negatif,Neutre
20250824,2025-08-24,Gouvernement,BN,110,Rejet/opposition,3,-5.02,20,7,-1.79,Porto-Novo,6.4969,2.6289,rfi.fr,TERRORISM;POLITICAL_VIOLENCE;ECONOMY,Macky Sall;Paul Biya,CEDEAO,"Porto-Novo, Benin","-1.79,0.0,1.79,1.79,0.32,193",,20250824000000-rfi_fr-BN-06243,Conflit verbal,1,1,140,0,Sud,Oueme,International,0.249,0.4552,2025-08,Neutre,Destabilisant
20250622,2025-06-22,Parti politique,BN,110,Rejet/opposition,3,-7.64,9,3,-8.93,Natitingou,10.3081,1.3784,lanouvelletribune.bj,MILITARY;PROTEST,Abdoulaye Bio Tchane;Mahamadou Issoufou,Banque Mondiale;UNICEF,"Natitingou, Benin","-8.93,0.0,8.93,8.93,0.62,770",https://www.bbc.com/img/default.jpg,20250622000000-lanouvelletribune_bj-BN-06244,Conflit verbal,1,1,27,1,Nord,Atacora,Benin,0.118,0.2768,2025-06,Tres negatif,Tres destabilisant
20251118,2025-11-18,Medias,BN,070,Aide/assistance,2,0.37,8,19,2.7,Cotonou,6.3654,2.4183,lanouvelletribune.bj,DEVELOPMENT,Lionel Zinsou;Alassane Ouattara,,"Cotonou, Benin","2.7,2.7,0.0,2.7,1.36,313",,20251118000000-lanouvelletribune_bj-BN-06245,Cooperation materielle,0,0,152,0,Sud,Littoral,Benin,0.5185,0.5675,2025-11,Positif,Neutre
20250205,2025-02-05,Parti politique,BN,020,Appel action,1,0.77,4,1,-0.16,Cotonou,6.3654,2.4183,apanews.net,DIPLOMACY;HEALTH,Mahamadou Issoufou;Abdoulaye Bio Tchane,,"Cotonou, Benin","-0.16,0.0,0.16,0.16,1.25,718",,20250205000000-apanews_net-BN-06246,Cooperation verbale,0,1,4,0,Sud,Littoral,Afrique,0.5385,0.496,2025-02,Neutre,Neutre
20251006,2025-10-06,ONG,BN,120,Menace,3,-8.79,9,2,1.63,Natitingou,10.3081,1.3784,beninwebtv.com,RELIGION;TERRORISM;DEMOCRACY,,FMI;PNUD;UNICEF,"Natitingou, Benin","1.63,1.63,0.0,1.63,0.95,347",https://www.bbc.com/img/default.jpg,20251006000000-beninwebtv_com-BN-06247,Conflit verbal,1,0,18,1,Nord,Atacora,Benin,0.0605,0.5407,2025-10,Neutre,Tres destabilisant
20250825,2025-08-25,ONG,BN,110,Rejet/opposition,3,-2.41,7,2,-3.05,Porto-Novo,6.4969,2.6289,fraternite.bj,DEVELOPMENT,Mahamadou Issoufou,OMS,"Porto-Novo, Benin","-3.05,0.0,3.05,3.05,1.27,114",,20250825000000-fraternite_bj-BN-06248,Conflit verbal,1,1,14,0,Sud,Oueme,Benin,0.3795,0.4238,2025-08,Negatif,Leg. negatif
20251002,2025-10-02,ONG,NG,010,Declaration publique,1,5.9,21,2,2.2,Malanville,11.8683,3.3836,apanews.net,CORRUPTION,,Union Africaine;CEDEAO,"Malanville, Benin","2.2,2.2,0.0,2.2,1.45,198",https://www.rfi.fr/img/placeholder.jpg,20251002000000-apanews_net-BN-06249,Cooperation verbale,0,0,42,1,Nord,Alibori,Afrique,0.795,0.555,2025-10,Positif,Stabilisant
20251023,2025-10-23,Medias,BN,050,Appel cooperation,1,5.27,13,1,1.55,Cotonou,6.3654,2.4183,fraternite.bj,,,UNICEF,"Cotonou, Benin","1.55,1.55,0.0,1.55,0.4,188",https://www.rfi.fr/img/placeholder.jpg,20251023000000-fraternite_bj-BN-06250,Cooperation verbale,0,0,13,0,Sud,Littoral,Benin,0.7635,0.5388,2025-10,Neutre,Stabilisant
20251124,2025-11-24,Parti politique,BN,020,Appel action,1,5.22,6,4,4.37,Lokossa,6.6392,1.7153,rfi.fr,POLITICAL_VIOLENCE;DEVELOPMENT;MILITARY;HUMAN_RIGHTS,,FMI,"Lokossa, Benin","4.37,4.37,0.0,4.37,1.2,409",,20251124000000-rfi_fr-BN-06251,Cooperation verbale,0,0,24,0,Sud,Mono,International,0.761,0.6093,2025-11,Positif,Stabilisant
