SQLDATE,date,Actor1Name,Actor1CountryCode,EventCode,EventLabel,QuadClass,GoldsteinScale,NumMentions,NumArticles,AvgTone,ActionGeo_FullName,ActionGeo_Lat,ActionGeo_Long,SourceDomain,GKG_Themes,GKG_Persons,GKG_Organizations,GKG_Locations,GKG_V2Tone,GKG_SharingImage,GKG_DocId,QuadLabel,IsConflict,IsNegative,MediaWeight,IsNorthBenin,ZoneBenin,DepartementBenin,SourceRegion,GoldsteinNorm,ToneNorm,month,ToneCategory,GoldsteinBin,cluster_kmeans,PCA1,PCA2,cluster_dbscan,proba_conflict
20250310,2025-03-10,Militaire,BN,36,Critique politique,1,2.02,3,6,-0.48,Bohicon,7.1824,2.066,beninwebtv.com,PROTEST;ELECTIONS;ENVIRONMENT;DIPLOMACY,Abdoulaye Bio Tchane,,"Bohicon, Benin","-0.48,0.0,0.48,0.48,1.12,127",,20250310000000-beninwebtv_com-BN-07433,Cooperation verbale,0,1,18,0,Centre,Zou,Benin,0.601,0.488,2025-03,Neutre,Neutre,0,-0.4370309679401107,0.20630200788328168,0,0.019371763
20251109,2025-11-09,Parti politique,TG,10,Declaration publique,1,6.33,6,3,2.86,Porto-Novo,6.4969,2.6289,fraternite.bj,POLITICAL_VIOLENCE;MILITARY;PROTEST;HEALTH,,ONU;Banque Mondiale,"Porto-Novo, Benin","2.86,2.86,0.0,2.86,1.16,281",,20251109000000-fraternite_bj-BN-07434,Cooperation verbale,0,0,18,0,Sud,Oueme,Benin,0.8165,0.5715,2025-11,Positif,Stabilisant,0,-0.8110507787164494,1.760007493424389,0,5.6934305e-06
20250519,2025-05-19,Parti politique,BN,140,Refus cooperation,3,-7.9,5,9,-3.29,Cotonou,6.3654,2.4183,beninwebtv.com,HUMAN_RIGHTS;ELECTIONS;PROTEST,Thomas Boni Yayi,FMI;Union Africaine,"Cotonou, Benin","-3.29,0.0,3.29,3.29,0.49,439",https://www.bbc.com/img/default.jpg,20250519000000-beninwebtv_com-BN-07435,Conflit verbal,1,1,45,0,Sud,Littoral,Benin,0.105,0.4178,2025-05,Negatif,Tres destabilisant,1,1.1073065471979258,-2.354901968367461,-1,0.99990904
20250112,2025-01-12,Parti politique,BN,36,Critique politique,1,0.78,15,3,0.27,Kandi,11.1342,2.9394,apanews.net,HEALTH;EDUCATION,Paul Biya,Union Africaine,"Kandi, Benin","0.27,0.27,0.0,0.27,1.51,616",,20250112000000-apanews_net-BN-07436,Cooperation verbale,0,0,45,1,Nord,Alibori,Afrique,0.539,0.5068,2025-01,Neutre,Neutre,0,0.7770824419986407,0.22221102253804342,0,0.08434378
20250505,2025-05-05,Gouvernement,BN,36,Critique politique,1,2.83,12,4,6.56,Cotonou,6.3654,2.4183,lanouvelletribune.bj,HEALTH;POLITICAL_VIOLENCE;DIPLOMACY;MILITARY,Lionel Zinsou,Union Africaine;OMS;FMI,"Cotonou, Benin","6.56,6.56,0.0,6.56,0.75,407",,20250505000000-lanouvelletribune_bj-BN-07437,Cooperation verbale,0,0,48,0,Sud,Littoral,Benin,0.6415,0.664,2025-05,Tres positif,Neutre,0,0.6579683938192195,1.8088307524610743,0,0.0001442578
20251026,2025-10-26,Parti politique,BN,36,Critique politique,1,1.77,1,3,2.76,Bohicon,7.1824,2.066,beninwebtv.com,DEVELOPMENT;ENVIRONMENT;DEMOCRACY;HUMAN_RIGHTS,Paul Biya;Lionel Zinsou,ONU,"Bohicon, Benin","2.76,2.76,0.0,2.76,1.39,512",,20251026000000-beninwebtv_com-BN-07438,Cooperation verbale,0,0,3,0,Centre,Zou,Benin,0.5885,0.569,2025-10,Positif,Neutre,0,-1.5701271141425883,0.7053574713412534,0,0.00047756376
20250527,2025-05-27,Gouvernement,TG,20,Appel action,1,-0.52,7,6,-0.93,Cotonou,6.3654,2.4183,rfi.fr,ENVIRONMENT,Abdoulaye Bio Tchane;Alassane Ouattara,PNUD,"Cotonou, Benin","-0.93,0.0,0.93,0.93,1.02,729",,20250527000000-rfi_fr-BN-07439,Cooperation verbale,0,1,42,0,Sud,Littoral,International,0.474,0.4768,2025-05,Neutre,Leg. negatif,0,0.5328852754854908,-0.3459177529129576,0,0.16272275
20250318,2025-03-18,Gouvernement,NG,100,Demande,1,-1.47,10,2,2.62,Lokossa,6.6392,1.7153,lanouvelletribune.bj,DEMOCRACY,Patrice Talon;Alassane Ouattara,,"Lokossa, Benin","2.62,2.62,0.0,2.62,1.94,701",,20250318000000-lanouvelletribune_bj-BN-07440,Cooperation verbale,0,0,20,0,Sud,Mono,Benin,0.4265,0.5655,2025-03,Positif,Leg. negatif,0,-0.4531500725671592,0.09674399133275893,0,0.011405461
20250309,2025-03-09,Citoyen,BN,10,Declaration publique,1,-1.72,7,7,1.34,Cotonou,6.3654,2.4183,fraternite.bj,DEMOCRACY;PROTEST;MILITARY,Alassane Ouattara;Thomas Boni Yayi,,"Cotonou, Benin","1.34,1.34,0.0,1.34,0.39,234",https://www.bbc.com/img/default.jpg,20250309000000-fraternite_bj-BN-07441,Cooperation verbale,0,0,49,0,Sud,Littoral,Benin,0.414,0.5335,2025-03,Neutre,Leg. negatif,0,0.879016775126761,-0.1642846468380276,0,0.3930624
20250725,2025-07-25,Parti politique,TG,20,Appel action,1,3.7,10,3,-1.03,Parakou,9.337,2.6282,fraternite.bj,,Macky Sall,Gouvernement Beninois,"Parakou, Benin","-1.03,0.0,1.03,1.03,0.61,165",https://www.bbc.com/img/default.jpg,20250725000000-fraternite_bj-BN-07442,Cooperation verbale,0,1,30,1,Nord,Borgou,Benin,0.685,0.4742,2025-07,Neutre,Stabilisant,0,-0.07857232876513981,0.5307316975276373,0,1.4945377e-05
20250824,2025-08-24,Parti politique,BN,100,Demande,1,-0.06,3,2,1.22,Abomey-Calavi,6.4484,2.3552,bbc.com,HEALTH;CORRUPTION,,OMS,"Abomey-Calavi, Benin","1.22,1.22,0.0,1.22,0.07,375",,20250824000000-bbc_com-BN-07443,Cooperation verbale,0,0,6,0,Sud,Atlantique,International,0.497,0.5305,2025-08,Neutre,Leg. negatif,0,-1.4593779284888295,0.04888426089718838,0,0.015384117
20250228,2025-02-28,Syndicat,NG,40,Consultation diplomatique,1,6.74,2,1,2.77,Parakou,9.337,2.6282,fraternite.bj,,Macky Sall,,"Parakou, Benin","2.77,2.77,0.0,2.77,0.57,378",,20250228000000-fraternite_bj-BN-07444,Cooperation verbale,0,0,2,1,Nord,Borgou,Benin,0.837,0.5692,2025-02,Positif,Stabilisant,0,-1.9500661770691303,1.7615776349913927,0,0.010110023
20250915,2025-09-15,ONG,TG,110,Rejet/opposition,3,-5.2,12,6,-2.92,Porto-Novo,6.4969,2.6289,beninwebtv.com,ENVIRONMENT;TERRORISM;DEVELOPMENT;PROTEST,,,"Porto-Novo, Benin","-2.92,0.0,2.92,2.92,0.52,449",,20250915000000-beninwebtv_com-BN-07445,Conflit verbal,1,1,72,0,Sud,Oueme,Benin,0.24,0.427,2025-09,Negatif,Destabilisant,1,1.779550844364137,-1.6225930271148998,0,0.99968016
20250911,2025-09-11,Gouvernement,BN,70,Aide/assistance,2,3.54,6,2,-1.69,Parakou,9.337,2.6282,rfi.fr,ELECTIONS;DEMOCRACY;PROTEST,Lionel Zinsou;Paul Biya,,"Parakou, Benin","-1.69,0.0,1.69,1.69,0.01,319",,20250911000000-rfi_fr-BN-07446,Cooperation materielle,0,1,12,1,Nord,Borgou,International,0.677,0.4578,2025-09,Neutre,Stabilisant,0,-1.057328597104692,0.30776676961682703,0,0.006719115
20250831,2025-08-31,ONG,NG,36,Critique politique,1,-0.32,6,3,-1.64,Porto-Novo,6.4969,2.6289,bbc.com,MILITARY;RELIGION,Abdoulaye Bio Tchane,PNUD,"Porto-Novo, Benin","-1.64,0.0,1.64,1.64,1.96,784",,20250831000000-bbc_com-BN-07447,Cooperation verbale,0,1,18,0,Sud,Oueme,International,0.484,0.459,2025-08,Neutre,Leg. negatif,0,-0.6758201079589009,-0.4903791028244703,0,0.04850385
20251004,2025-10-04,Gouvernement,BN,100,Demande,1,2.38,2,3,-1.51,Porto-Novo,6.4969,2.6289,lanouvelletribune.bj,DEMOCRACY;ECONOMY,,UNICEF;Gouvernement Beninois,"Porto-Novo, Benin","-1.51,0.0,1.51,1.51,1.06,605",,20251004000000-lanouvelletribune_bj-BN-07448,Cooperation verbale,0,1,6,0,Sud,Oueme,Benin,0.619,0.4622,2025-10,Neutre,Neutre,0,-1.375943001206141,0.05204048913240482,0,0.0062937005
20250808,2025-08-08,Medias,BN,10,Declaration publique,1,4.83,13,4,3.14,Porto-Novo,6.4969,2.6289,24haubenin.com,EDUCATION;DIPLOMACY;RELIGION,Alassane Ouattara;Abdoulaye Bio Tchane,OMS,"Porto-Novo, Benin","3.14,3.14,0.0,3.14,1.65,113",,20250808000000-24haubenin_com-BN-07449,Cooperation verbale,0,0,52,0,Sud,Oueme,Benin,0.7415,0.5785,2025-08,Positif,Stabilisant,0,0.8471091106056191,1.6107022828990818,0,5.1274666e-05
20250813,2025-08-13,Gouvernement,BN,60,Cooperation materielle,2,1.3,6,3,2.82,Parakou,9.337,2.6282,rfi.fr,TERRORISM;HUMAN_RIGHTS,Patrice Talon;Macky Sall,Gouvernement Beninois;UNICEF,"Parakou, Benin","2.82,2.82,0.0,2.82,0.01,391",,20250813000000-rfi_fr-BN-07450,Cooperation materielle,0,0,18,1,Nord,Borgou,International,0.565,0.5705,2025-08,Positif,Neutre,0,-0.7385755297989334,0.6849331589288413,0,0.0007679343
20250411,2025-04-11,Parti politique,BN,50,Appel cooperation,1,-0.17,5,7,-0.5,Cotonou,6.3654,2.4183,apanews.net,RELIGION;MILITARY;CORRUPTION;DEMOCRACY,,Assemblee Nationale;Union Africaine,"Cotonou, Benin","-0.5,0.0,0.5,0.5,1.26,60",,20250411000000-apanews_net-BN-07451,Cooperation verbale,0,1,35,0,Sud,Littoral,Afrique,0.4915,0.4875,2025-04,Neutre,Leg. negatif,0,0.363461374419217,-0.21618091351296956,0,0.055224717
20251208,2025-12-08,Gouvernement,BN,36,Critique politique,1,1.26,3,7,1.26,Malanville,11.8683,3.3836,lanouvelletribune.bj,TERRORISM;RELIGION;ECONOMY,,Assemblee Nationale,"Malanville, Benin","1.26,1.26,0.0,1.26,0.09,676",,20251208000000-lanouvelletribune_bj-BN-07452,Cooperation verbale,0,0,21,1,Nord,Alibori,Benin,0.563,0.5315,2025-12,Neutre,Neutre,0,-0.18227919325137995,0.37759239073994977,0,0.005574229
20250502,2025-05-02,Citoyen,BN,70,Aide/assistance,2,1.57,6,1,-1.48,Parakou,9.337,2.6282,apanews.net,RELIGION,Macky Sall,Banque Mondiale,"Parakou, Benin","-1.48,0.0,1.48,1.48,1.29,313",,20250502000000-apanews_net-BN-07453,Cooperation materielle,0,1,6,1,Nord,Borgou,Afrique,0.5785,0.463,2025-05,Neutre,Neutre,0,-1.3575147027480259,-0.08377906280275169,0,0.011653363
20250806,2025-08-06,Medias,BN,140,Refus cooperation,3,-0.23,8,4,-1.28,Cotonou,6.3654,2.4183,apanews.net,,Lionel Zinsou,ONU,"Cotonou, Benin","-1.28,0.0,1.28,1.28,0.69,718",,20250806000000-apanews_net-BN-07454,Conflit verbal,1,1,32,0,Sud,Littoral,Afrique,0.4885,0.468,2025-08,Neutre,Leg. negatif,0,0.02130064802775911,-0.3620638103258461,0,0.40349734
20250316,2025-03-16,Medias,BN,180,Attaque,4,-7.09,2,8,-0.33,Parakou,9.337,2.6282,beninwebtv.com,HEALTH,,Assemblee Nationale;UNICEF,"Parakou, Benin","-0.33,0.0,0.33,0.33,0.68,389",,20250316000000-beninwebtv_com-BN-07455,Conflit materiel,1,1,16,1,Nord,Borgou,Benin,0.1455,0.4918,2025-03,Neutre,Tres destabilisant,1,-0.06646296941071335,-1.7027786794866118,-1,0.999616
20251127,2025-11-27,Medias,BN,70,Aide/assistance,2,2.04,4,3,2.55,Lokossa,6.6392,1.7153,beninwebtv.com,HEALTH;PROTEST;DEMOCRACY;DEVELOPMENT,Thomas Boni Yayi,FMI,"Lokossa, Benin","2.55,2.55,0.0,2.55,0.97,565",,20251127000000-beninwebtv_com-BN-07456,Cooperation materielle,0,0,12,0,Sud,Mono,Benin,0.602,0.5638,2025-11,Positif,Neutre,0,-1.076948305212831,0.764776505811911,0,0.0003346861
20250825,2025-08-25,Militaire,BN,50,Appel cooperation,1,4.56,8,2,4.74,Cotonou,6.3654,2.4183,apanews.net,HUMAN_RIGHTS;PROTEST;MILITARY;DEMOCRACY,,UNICEF;Assemblee Nationale;CEDEAO,"Cotonou, Benin","4.74,4.74,0.0,4.74,0.69,328",,20250825000000-apanews_net-BN-07457,Cooperation verbale,0,0,16,0,Sud,Littoral,Afrique,0.728,0.6185,2025-08,Positif,Stabilisant,0,-0.8436604108702632,1.7472282451360563,0,1.0475526e-05
20251205,2025-12-05,Medias,TG,36,Critique politique,1,4.15,15,2,-0.93,Bohicon,7.1824,2.066,beninwebtv.com,EDUCATION;DEMOCRACY,Mahamadou Issoufou;Macky Sall,UNICEF;ONU,"Bohicon, Benin","-0.93,0.0,0.93,0.93,0.67,427",,20251205000000-beninwebtv_com-BN-07458,Cooperation verbale,0,1,30,0,Centre,Zou,Benin,0.7075,0.4768,2025-12,Neutre,Stabilisant,0,0.21087093103780813,0.6896672433486092,0,2.8085919e-05
20250828,2025-08-28,Citoyen,BN,36,Critique politique,1,5.4,6,8,-0.27,Parakou,9.337,2.6282,rfi.fr,ECONOMY;POLITICAL_VIOLENCE;ENVIRONMENT,Patrice Talon;Alassane Ouattara,CEDEAO;PNUD,"Parakou, Benin","-0.27,0.0,0.27,0.27,1.32,259",https://www.rfi.fr/img/placeholder.jpg,20250828000000-rfi_fr-BN-07459,Cooperation verbale,0,1,48,1,Nord,Borgou,International,0.77,0.4932,2025-08,Neutre,Stabilisant,0,0.8629854576180629,1.0396755799719692,0,0.00015564777
20250614,2025-06-14,Gouvernement,BN,50,Appel cooperation,1,-0.52,9,2,2.48,Cotonou,6.3654,2.4183,apanews.net,ELECTIONS;TERRORISM,Abdoulaye Bio Tchane,FMI,"Cotonou, Benin","2.48,2.48,0.0,2.48,0.18,456",,20250614000000-apanews_net-BN-07460,Cooperation verbale,0,0,18,0,Sud,Littoral,Afrique,0.474,0.562,2025-06,Positif,Leg. negatif,0,-0.6081617780192955,0.25997679166042736,0,0.0055598025
20251130,2025-11-30,Medias,BN,40,Consultation diplomatique,1,3.29,7,5,-1.8,Kandi,11.1342,2.9394,matinlibre.com,ENVIRONMENT;HEALTH;ECONOMY;ELECTIONS,,FMI;PNUD,"Kandi, Benin","-1.8,0.0,1.8,1.8,1.74,128",https://www.bbc.com/img/default.jpg,20251130000000-matinlibre_com-BN-07461,Cooperation verbale,0,1,35,1,Nord,Alibori,Benin,0.6645,0.455,2025-11,Neutre,Stabilisant,0,0.13695894670177855,0.28667450887003165,0,0.012743029
20250606,2025-06-06,Medias,BN,145,Manifestation/revolte,4,-6.17,4,4,-1.65,Porto-Novo,6.4969,2.6289,24haubenin.com,PROTEST;DIPLOMACY;POLITICAL_VIOLENCE;MILITARY,,,"Porto-Novo, Benin","-1.65,0.0,1.65,1.65,0.97,190",,20250606000000-24haubenin_com-BN-07462,Conflit materiel,1,1,16,0,Sud,Oueme,Benin,0.1915,0.4588,2025-06,Neutre,Destabilisant,1,-0.6402954524307233,-1.7512507659682477,0,0.99988484
20250730,2025-07-30,Gouvernement,US,40,Consultation diplomatique,1,1.72,9,5,3.94,Cotonou,6.3654,2.4183,rfi.fr,HEALTH;ECONOMY;DIPLOMACY,,OMS;Union Africaine,"Cotonou, Benin","3.94,3.94,0.0,3.94,0.61,472",,20250730000000-rfi_fr-BN-07463,Cooperation verbale,0,0,45,0,Sud,Littoral,International,0.586,0.5985,2025-07,Positif,Neutre,0,0.5284860955989317,1.0560947414472739,0,0.00045024496
20251004,2025-10-04,Syndicat,BN,40,Consultation diplomatique,1,-0.16,10,1,4.86,Lokossa,6.6392,1.7153,bbc.com,ECONOMY;DIPLOMACY;PROTEST;CORRUPTION,Thomas Boni Yayi,Banque Mondiale,"Lokossa, Benin","4.86,4.86,0.0,4.86,1.36,190",,20251004000000-bbc_com-BN-07464,Cooperation verbale,0,0,10,0,Sud,Mono,International,0.492,0.6215,2025-10,Positif,Leg. negatif,0,-0.9081246894568678,0.7749000836293071,0,0.0013458611
20250804,2025-08-04,ONG,BN,40,Consultation diplomatique,1,6.65,6,1,-0.53,Abomey-Calavi,6.4484,2.3552,rfi.fr,RELIGION;POLITICAL_VIOLENCE;MILITARY;ENVIRONMENT,Patrice Talon;Abdoulaye Bio Tchane,,"Abomey-Calavi, Benin","-0.53,0.0,0.53,0.53,0.13,588",https://www.rfi.fr/img/placeholder.jpg,20250804000000-rfi_fr-BN-07465,Cooperation verbale,0,1,6,0,Sud,Atlantique,International,0.8325,0.4868,2025-08,Neutre,Stabilisant,0,-1.4387896454308564,1.1719297919837595,0,0.000108541324
20250806,2025-08-06,Medias,BN,130,Protestation,3,-0.57,10,2,-6.71,Ouidah,6.36,2.0852,matinlibre.com,PROTEST;ENVIRONMENT;MILITARY;POLITICAL_VIOLENCE,Lionel Zinsou,FMI;OMS;Banque Mondiale,"Ouidah, Benin","-6.71,0.0,6.71,6.71,1.23,743",,20250806000000-matinlibre_com-BN-07466,Conflit verbal,1,1,20,0,Sud,Atlantique,Benin,0.4715,0.3322,2025-08,Tres negatif,Leg. negatif,1,-0.38334760844760063,-1.451973950459803,0,0.9976344
20250821,2025-08-21,Militaire,GH,100,Demande,1,3.31,7,9,3.47,Abomey-Calavi,6.4484,2.3552,matinlibre.com,,Lionel Zinsou,ONU;FMI;PNUD,"Abomey-Calavi, Benin","3.47,3.47,0.0,3.47,1.88,464",,20250821000000-matinlibre_com-BN-07467,Cooperation verbale,0,0,63,0,Sud,Atlantique,Benin,0.6655,0.5868,2025-08,Positif,Stabilisant,0,1.4860534921404474,1.327826576938067,0,5.425764e-05
20250112,2025-01-12,Diplomate,US,70,Aide/assistance,2,-0.57,7,1,4.2,Natitingou,10.3081,1.3784,matinlibre.com,MILITARY;HUMAN_RIGHTS,,Gouvernement Beninois;CEDEAO,"Natitingou, Benin","4.2,4.2,0.0,4.2,1.03,442",,20250112000000-matinlibre_com-BN-07468,Cooperation materielle,0,0,7,1,Nord,Atacora,Benin,0.4715,0.605,2025-01,Positif,Leg. negatif,0,-1.256977641237413,0.531895195618445,0,0.007502893
20250324,2025-03-24,Police,BN,40,Consultation diplomatique,1,1.49,2,1,1.04,Lokossa,6.6392,1.7153,bbc.com,,,UNICEF;CEDEAO;Union Africaine,"Lokossa, Benin","1.04,1.04,0.0,1.04,1.47,283",,20250324000000-bbc_com-BN-07469,Cooperation verbale,0,0,2,0,Sud,Mono,International,0.5745,0.526,2025-03,Neutre,Neutre,0,-1.859476294295043,0.3251184277210857,0,0.002541661
20250423,2025-04-23,Militaire,BN,130,Protestation,3,-6.22,7,3,-3.81,Cotonou,6.3654,2.4183,fraternite.bj,PROTEST;TERRORISM;HEALTH,,CEDEAO;ONU;Assemblee Nationale,"Cotonou, Benin","-3.81,0.0,3.81,3.81,0.72,181",,20250423000000-fraternite_bj-BN-07470,Conflit verbal,1,1,21,0,Sud,Littoral,Benin,0.189,0.4048,2025-04,Negatif,Destabilisant,1,-0.40694197084524175,-2.133199443405108,0,0.99982196
20250928,2025-09-28,ONG,GH,10,Declaration publique,1,2.69,17,5,3.06,Natitingou,10.3081,1.3784,fraternite.bj,,,CEDEAO,"Natitingou, Benin","3.06,3.06,0.0,3.06,0.73,55",,20250928000000-fraternite_bj-BN-07471,Cooperation verbale,0,0,85,1,Nord,Atacora,Benin,0.6345,0.5765,2025-09,Positif,Neutre,0,2.2019302344046747,1.2281524421567949,0,1.3697557e-05
20250714,2025-07-14,Medias,BN,140,Refus cooperation,3,-5.25,4,8,-5.59,Abomey-Calavi,6.4484,2.3552,matinlibre.com,,Abdoulaye Bio Tchane;Mahamadou Issoufou,,"Abomey-Calavi, Benin","-5.59,0.0,5.59,5.59,1.71,121",,20250714000000-matinlibre_com-BN-07472,Conflit verbal,1,1,32,0,Sud,Atlantique,Benin,0.2375,0.3602,2025-07,Tres negatif,Destabilisant,1,0.5083220998486231,-2.253087721483542,0,0.99993527
20250521,2025-05-21,ONG,BN,60,Cooperation materielle,2,0.57,3,1,1.61,Cotonou,6.3654,2.4183,lanouvelletribune.bj,EDUCATION;CORRUPTION;RELIGION,Mahamadou Issoufou;Macky Sall,FMI;Assemblee Nationale;Union Africaine,"Cotonou, Benin","1.61,1.61,0.0,1.61,1.5,70",,20250521000000-lanouvelletribune_bj-BN-07473,Cooperation materielle,0,0,3,0,Sud,Littoral,Benin,0.5285,0.5402,2025-05,Neutre,Neutre,0,-1.731125585839777,0.24671943871375548,0,0.0002350074
20250504,2025-05-04,Syndicat,US,40,Consultation diplomatique,1,2.33,10,1,6.29,Parakou,9.337,2.6282,bbc.com,CORRUPTION;HUMAN_RIGHTS,Paul Biya;Abdoulaye Bio Tchane,ONU,"Parakou, Benin","6.29,6.29,0.0,6.29,1.71,627",,20250504000000-bbc_com-BN-07474,Cooperation verbale,0,0,10,1,Nord,Borgou,International,0.6165,0.6572,2025-05,Tres positif,Neutre,0,-0.9564825508582245,1.5696211429882307,0,0.00012346238
20250521,2025-05-21,Gouvernement,BN,60,Cooperation materielle,2,1.97,3,6,2.32,Cotonou,6.3654,2.4183,matinlibre.com,MILITARY,,,"Cotonou, Benin","2.32,2.32,0.0,2.32,1.43,132",https://www.bbc.com/img/default.jpg,20250521000000-matinlibre_com-BN-07475,Cooperation materielle,0,0,18,0,Sud,Littoral,Benin,0.5985,0.558,2025-05,Positif,Neutre,0,-0.4611296385306709,0.7176869495969415,0,0.000109639506
20250727,2025-07-27,Police,BN,100,Demande,1,-0.63,9,2,-1.14,Bohicon,7.1824,2.066,bbc.com,,,ONU,"Bohicon, Benin","-1.14,0.0,1.14,1.14,0.79,140",https://www.rfi.fr/img/placeholder.jpg,20250727000000-bbc_com-BN-07476,Cooperation verbale,0,1,18,0,Centre,Zou,International,0.4685,0.4715,2025-07,Neutre,Leg. negatif,0,-0.5745015894714224,-0.43823881997609976,0,0.32123524
20250425,2025-04-25,Parti politique,BN,10,Declaration publique,1,1.24,7,6,2.75,Parakou,9.337,2.6282,beninwebtv.com,,Lionel Zinsou,UNICEF;Union Africaine,"Parakou, Benin","2.75,2.75,0.0,2.75,1.37,332",,20250425000000-beninwebtv_com-BN-07477,Cooperation verbale,0,0,42,1,Nord,Borgou,Benin,0.562,0.5688,2025-04,Positif,Neutre,0,0.4750354275402778,0.713695928979781,0,0.030886808
20250725,2025-07-25,Gouvernement,BN,140,Refus cooperation,3,-2.34,12,1,-1.83,Djougou,9.7082,1.6599,bbc.com,DEMOCRACY,Patrice Talon;Abdoulaye Bio Tchane,Union Africaine;Assemblee Nationale,"Djougou, Benin","-1.83,0.0,1.83,1.83,1.45,111",,20250725000000-bbc_com-BN-07478,Conflit verbal,1,1,12,1,Nord,Donga,International,0.383,0.4542,2025-07,Neutre,Leg. negatif,1,-0.5771710500423052,-0.9134185733672268,0,0.97608703
20251015,2025-10-15,Citoyen,BN,50,Appel cooperation,1,3.14,8,5,1.28,Cotonou,6.3654,2.4183,24haubenin.com,CORRUPTION;EDUCATION;RELIGION;DEVELOPMENT,,Assemblee Nationale;PNUD;Banque Mondiale,"Cotonou, Benin","1.28,1.28,0.0,1.28,1.3,405",,20251015000000-24haubenin_com-BN-07479,Cooperation verbale,0,0,40,0,Sud,Littoral,Benin,0.657,0.532,2025-10,Neutre,Stabilisant,0,0.32175664707675106,0.8453131487748605,0,0.00019115371
20251221,2025-12-21,Medias,BN,40,Consultation diplomatique,1,4.03,5,3,3.62,Abomey-Calavi,6.4484,2.3552,matinlibre.com,,,CEDEAO,"Abomey-Calavi, Benin","3.62,3.62,0.0,3.62,0.68,364",,20251221000000-matinlibre_com-BN-07480,Cooperation verbale,0,0,15,0,Sud,Atlantique,Benin,0.7015,0.5905,2025-12,Positif,Stabilisant,0,-0.9498776466607528,1.3998881362990545,0,1.25739625e-05
20251209,2025-12-09,Gouvernement,BN,20,Appel action,1,3.34,7,3,3.86,Cotonou,6.3654,2.4183,fraternite.bj,DEVELOPMENT,Thomas Boni Yayi,OMS;Banque Mondiale;FMI,"Cotonou, Benin","3.86,3.86,0.0,3.86,0.68,90",,20251209000000-fraternite_bj-BN-07481,Cooperation verbale,0,0,21,0,Sud,Littoral,Benin,0.667,0.5965,2025-12,Positif,Stabilisant,0,-0.6119736214522232,1.3254373123243126,0,1.0021728e-05
20250529,2025-05-29,Parti politique,TG,50,Appel cooperation,1,2.68,10,5,-5.67,Abomey-Calavi,6.4484,2.3552,apanews.net,RELIGION;HEALTH;CORRUPTION;ENVIRONMENT,Mahamadou Issoufou,FMI;ONU;Assemblee Nationale,"Abomey-Calavi, Benin","-5.67,0.0,5.67,5.67,0.9,356",,20250529000000-apanews_net-BN-07482,Cooperation verbale,0,1,50,0,Sud,Atlantique,Afrique,0.634,0.3582,2025-05,Tres negatif,Neutre,1,0.809853946889185,-0.5158089986015039,-1,0.9175256
20250729,2025-07-29,Syndicat,NG,60,Cooperation materielle,2,2.73,4,2,0.28,Bohicon,7.1824,2.066,24haubenin.com,,,PNUD,"Bohicon, Benin","0.28,0.28,0.0,0.28,0.16,130",,20250729000000-24haubenin_com-BN-07483,Cooperation materielle,0,0,8,0,Centre,Zou,Benin,0.6365,0.507,2025-07,Neutre,Neutre,0,-1.348419067278222,0.47812438916024647,0,0.0005306577
20250422,2025-04-22,Syndicat,BN,50,Appel cooperation,1,2.95,6,5,0.44,Bohicon,7.1824,2.066,matinlibre.com,HEALTH;PROTEST;DEVELOPMENT;MILITARY,Lionel Zinsou,CEDEAO,"Bohicon, Benin","0.44,0.44,0.0,0.44,1.61,419",,20250422000000-matinlibre_com-BN-07484,Cooperation verbale,0,0,30,0,Centre,Zou,Benin,0.6475,0.511,2025-04,Neutre,Neutre,0,-0.08796267062448995,0.6158285295634102,0,0.00036825772
20250522,2025-05-22,Parti politique,BN,100,Demande,1,3.91,7,1,1.69,Kandi,11.1342,2.9394,rfi.fr,HEALTH,,OMS;Assemblee Nationale,"Kandi, Benin","1.69,1.69,0.0,1.69,1.92,539",,20250522000000-rfi_fr-BN-07485,Cooperation verbale,0,0,7,1,Nord,Alibori,International,0.6955,0.5422,2025-05,Neutre,Stabilisant,0,-1.2989492989794487,1.014468679702878,0,9.3871844e-05
20250124,2025-01-24,Medias,BN,50,Appel cooperation,1,5.38,7,3,-0.5,Lokossa,6.6392,1.7153,bbc.com,TERRORISM;ELECTIONS;MILITARY;ECONOMY,Macky Sall,,"Lokossa, Benin","-0.5,0.0,0.5,0.5,1.63,223",,20250124000000-bbc_com-BN-07486,Cooperation verbale,0,1,21,0,Sud,Mono,International,0.769,0.4875,2025-01,Neutre,Stabilisant,0,-0.6025819872796537,0.9456026184964539,0,3.8701128e-05
20250218,2025-02-18,Citoyen,BN,170,Coercition,4,-2.2,3,3,-2.54,Cotonou,6.3654,2.4183,fraternite.bj,DEMOCRACY,Paul Biya;Mahamadou Issoufou,FMI;CEDEAO;PNUD,"Cotonou, Benin","-2.54,0.0,2.54,2.54,1.02,503",,20250218000000-fraternite_bj-BN-07487,Conflit materiel,1,1,9,0,Sud,Littoral,Benin,0.39,0.4365,2025-02,Negatif,Leg. negatif,1,-1.1360946664693559,-1.0980823940285411,0,0.7970424
